"fichier";"annee";"valeur_francs";"unite";"valeur_affichee";"score";"confiance";"densite_doc";"dans_fourchette";"contexte"
"7_cri_1984-1985-ordinaire1_080.txt";"1984";"72000000";"millions";"72.0 millions";"3";"large";"1";"oui";"e dix huit à vingt cinq ans dans lo ., départements d'outremer Ainsi, Pi rata( a Béja nais à la disposition de- départements d 'outremer 75 tonnions de 17rune, pote' les eh:mlers de dite loppemenl et 72 millions pour le, titi aux (l 'utilité collective. En effet, notre objectif est ,nant tout la for"
"8_cri_1986-1987-ordinaire1_085.txt";"1986";"70000000";"millions";"70.0 millions";"3";"large";"1";"oui";"très relative, et, de plus, conditionnelle. Voyez les chiffres . Environ 140 millions de francs de plus pour les Antilles - quand en les décompose, car vous donnez des sommes globales - soit environ 70 millions de plus par an pour chacun des deux départements : ce n'est pas négli- geable, mais ce n'"
"8_cri_1986-1987-ordinaire1_085.txt";"1986";"50000000";"millions";"50.0 millions";"3";"large";"1";"oui";"on effort financier en faveur de la construction et de la mise en service de nouveaux établis- sements de formation, ainsi que de la création de nouvelles filières. Ainsi, un crédit supplémentaire de 50 millions de francs sera inscrit au projet de budget pour 1987 et reconduit chaque année pendant t"
"6_qst_6-qst-1980-09-08.txt";"1980";"40000000";"millions";"40.0 millions";"3";"large";"1";"oui";"se de bois consommés en France . Il estime que la politique forestière devrai privilégier la production, la transforma- tion et la commercialisation du bois d'ceuvre, avec pour objectif d'atteindre 40 millions de mètres cubes par an en 1985 . C'est en améliorant la qualité des forêts que l'on pourra"
"6_qst_6-qst-1980-09-08.txt";"1980";"30000000";"millions";"30.0 millions";"3";"large";"1";"oui";"cs par an, ce qui est difficilement compréhensible pour un pays qui a le plus grand patrimoine forestier d 'Europe. Le volume des récoltes de bois commercialisé annuellement n 'est que de l 'ordre de 30 millions de mètres cubes soit environ 75 p. 100 de la quantité qui serait nécessaire pour fabriqu"
"8_cri_1986-1987-ordinaire1_085.txt";"1986";"16000000";"millions";"16.0 millions";"3";"large";"1";"oui";"c vitale. Nier cette évidence aboutirait à laisser ces dépar- tements, et notamment la Réunion, face à des tensions sociales qu 'il serait impossible dé maîtriser. Vous avez donc bien fait de dégager 16 millions de francs, dès le budget 1987, en faveur d'une reprise de l'aide à la mobilité, inconsid"
"7_cri_1984-1985-ordinaire1_080.txt";"1984";"14000000";"millions";"14.0 millions";"3";"large";"1";"oui";"rai lorrain, aucune négociation phase fonte pour une production d 'acier inchangée . La pro- sérieuse n'a été e•ngagi'e et seule une séance de travail tri doction de minerai, qui atteint actucliement 14 millions de partite s'est ternie le 12 juillet : mais elle n 'a pas connu de tonnes, se situera à"
"7_cri_1984-1985-ordinaire1_080.txt";"1984";"11000000";"millions";"11.0 millions";"3";"large";"1";"oui";"n'a été e•ngagi'e et seule une séance de travail tri doction de minerai, qui atteint actucliement 14 millions de partite s'est ternie le 12 juillet : mais elle n 'a pas connu de tonnes, se situera à 11 millions de tondes à l 'horizon 1987-1988 . d i te . Le, mineur,, les élus, les populations exigen"
"8_cri_1986-1987-ordinaire1_090.txt";"1986";"10000000";"millions";"10.0 millions";"3";"large";"9";"oui";"ière fonte en Lorraine ? M . le Premier ministre peut-il confirmer que les investissemen ts seront effectués à Gandrange-Rombas et selon quel calendrier ? Pour la politique charbonnière, le seuil des 10 millions de tonnes serait abandonné pour 1987 et il en résulterait 1 700 suppressions d'emplois ."
"7_cri_1984-1985-ordinaire1_080.txt";"1984";"7700000";"millions";"7.7 millions";"3";"large";"1";"oui";"des Cinquièmement, les eaux d'cxhaure des mines . investissements liés au transport du minerai de fer lorrain. Déjà se pose le problème des eaux d'exhaure dont les La production n'atteindra plus que 7,7 millions de tonnes en communes vont devoir supporter la charge après l'arrêt de 1987. Cette dimin"
"7_cri_1984-1985-ordinaire1_080.txt";"1984";"6800000";"millions";"6.8 millions";"3";"large";"1";"oui";". de fer soit ouvert : pour que l'on débatte sérieusement du plan Dans sa structure technique actuelle, la sidérurgie française fonte avec• les mineurs et les sidérurgistes concernés et que, consomme 6,8 millions de tonnes de ferrailles . La récupération ce faisant, les fermetures de puits et d 'ins"
"7_cri_1981-1982-extraordinaire4_014.txt";"1981";"40000";"francs";"40000 F";"3";"large";"1";"non";"raisons valables et non pour des raisons de circonstance. Le coût de la promotion et de la publicité des médicaments en France représente 5 milliards de francs, soit, puisqu'il y a 105 000 médecins, 40 000 francs par mois et par médecin ! Je ne pense pas que cela soit sain . Nous voulons donc corrig"
"7_cri_1984-1985-ordinaire1_039.txt";"1984";"8000";"francs";"8000 F";"3";"large";"2";"non";"seront bientôt enfermés dans leur Be, désespérés, sans travail et sans avenir . Ils ne pourront même plus prendre l'avion . Figurez-vous qu 'actuelle- ment le voyage, selon le tarif V . P. T., coûte 8 000 francs et, pour un pauvre type qui est au chômage, vous voyez ce que repré- sente une telle som"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"4500";"francs";"4500 F";"3";"large";"5";"non";"p. 100 est une amputation du pouvoir d'achat cumulative avec les effets du blocage. Bien que la cotisation de solidarité ne soit, à notre initiative, prélevée que sur les traitements nets à partir de 4 500 francs, et non pas sur les traitements bruts, nous sommes inquiets de l'effort demandé aux cin"
"7_cri_1982-1983-ordinaire1_057.txt";"1982";"4000";"francs";"4000 F";"3";"large";"5";"non";"ation des bas salaires et la transparence des traitements. A ce titre, il est nécessaire de fixer un minimum de rému- nération dont le montant reste à déterminer, mais qui ne saurait être inférieur a 4 000 francs mensuels . Il convient (le prévoir un mécanisme d'indexation, de déterminer une hiérarc"
"7_cri_1984-1985-ordinaire1_080.txt";"1984";"2400";"francs";"2400 F";"3";"large";"1";"non";"siri a 512 p 11 .1 à Mite Cresson quelques i'!t'u•nts d 'analyse et quelque, pro- de la pension vieillesse. Leur retenu nu,yen Iohal , rtah!ii positions sur le plan industriel et sur le plan social . 2 400 francs par mois . 1 .' indenutiti' de c4rauffa_c reste Premièrement . l'emploi . depuis le 1 j"
"5_cri_1976-1977-ordinaire1_062.txt";"1976";"1500";"francs";"1500 F";"3";"large";"2";"non";"é de l'économie, dont la reprise d'activité contribuerait à rétablir l'équilibre de nos échanges et à résorber en grande partie le chômage dans le monde rural. En attendant, je rappelle que l'aide de 1 500 francs à la plantation, promise au titre de 1975, n'a pas encore été versée aux agriculteurs m"
"7_cri_1984-1985-ordinaire1_080.txt";"1984";"1320";"francs";"1320 F";"3";"large";"1";"non";"dù être fermées — Bazailtes, Rochunvillers-la-Pais, 8assompiere, 288 francs par tonne de fonte en Lorraine contre 315 francs à Longwy, Jarny -- et les plans de production de fonte de Sollac' et Fus c•1 320 francs à Dunkerque . d'Uniniétal conduisent les groupes sidérurgiques a envisager la fermetu r"
"4_cri_1968-1969-ordinaire1_050.txt";"1968";"250";"francs";"250 F";"3";"large";"16";"non";"omporte, et dont la misère, qui sévit à l'état endémique, n'est pas la moindre. « A ce sujet, et pour vous fixer les idées, précisons qu'en adoptant une consommation moyenne par an et par habitant de 250.000 francs C . F. A., soit 5.000 francs, ce qui, vous en convien- drez, n'est pas excessif, la c"
"8_cri_1986-1987-ordinaire1_065.txt";"1986";"2000000000";"milliards";"2.0 milliards";"2";"large";"0";"non";"là-bas . L'effort à consentir est suffisamment énorme pour qu'on en réserve le bénéfice aux Français. Les besoins étant considérables, je me félicite que l'essen- tiel du projet de loi de programme - 2 milliards de francs de crédits de paiement sur 3,6 milliards - soit affecté au loge- ment. Si l 'o"
"8_cri_1987-1988-ordinaire1_025.txt";"1987";"1800000000";"milliard";"1.8 milliard";"2";"large";"0";"non";"ré- sente à lui seul 2,9 milliards de francs des dépenses de l'Etat. En termes d'impact direct sur l'économie locale, les dépenses globales du C.E.P.-C.E.A. et des armées utilisées localement sont de 1,8 milliard de francs, soit 15 p. 100 du produit intérieur brut du territoire . Il conviendra de ve"
"8_cri_1986-1987-ordinaire1_065.txt";"1986";"955000000";"millions";"955.0 millions";"2";"large";"0";"non";"de paiement et près de 50 p . 100 en autorisations de programme. En ce qui concerne plus particulièrement les départements et collectivités territoriales d'outre-mer, les crédits de paie- ment, avec 955 millions, progressent de plus de 17 p, 100 et les autorisations de programme, avec 586 millions, "
"2_cri_1964-1965-ordinaire1_021.txt";"1964";"926000000";"millions";"926.0 millions";"2";"large";"0";"non";"u. Dans le secteur de l 'habitat, le plan prévoyait pour la Réunion, au titre des travaux d 'édilité qui conditionnent la construction d 'un certain nombre de logements, des subventions de l'ordre de 926 millions de francs C . F. A . En fait, les subventions ouvertes à la section centrale du F . I. "
"6_cri_1978-1979-ordinaire1_056.txt";"1978";"876000000";"millions";"876.0 millions";"2";"large";"0";"non";"marquera une étape significative dans ce domaine. En réalité, le volume des seuls crédits d'équipement prévus en 1979 par les divers ministères techniques s'établit en autorisa- tions de programme à 876 millions de francs contre 825 millions de francs en 1978, en augmentation, par conséquent, de 6,1"
"6_cri_1978-1979-ordinaire1_056.txt";"1978";"825000000";"millions";"825.0 millions";"2";"large";"0";"non";"ive dans ce domaine. En réalité, le volume des seuls crédits d'équipement prévus en 1979 par les divers ministères techniques s'établit en autorisa- tions de programme à 876 millions de francs contre 825 millions de francs en 1978, en augmentation, par conséquent, de 6,1 p . 100. L'effort global du "
"8_cri_1987-1988-ordinaire1_025.txt";"1987";"750000000";"millions";"750.0 millions";"2";"large";"0";"non";"onté de rester française, sont considérables. C'est à juste titre que vous vous êtes donné les moyens de les combler grâce à une dotation spéciale au sein de la loi de programme qui engage dEtat pour 750 millions, soit environ 10 000 francs par habi- tant, d'ici à 1992 . Il était de première importa"
"6_cri_1979-1980-ordinaire1_045.txt";"1979";"720000000";"millions";"720.0 millions";"2";"large";"0";"non";"en veux pour exemple que les résultats obtenus par l'insti- tution de la dotation globale de fonctionnement. A ce titre, en 1980, les collectivités locales des départements d'outre-mer se partageront 720 millions de francs d'aides . Par conséquent, on ne saurait contester que l'effort de solidarité "
"8_cri_1987-1988-ordinaire1_025.txt";"1987";"681000000";"millions";"681.0 millions";"2";"large";"0";"non";"ale, les crédits destinés aux départements d'outre-mer évoluent plus favora- blement que ceux réservés au territoires d'outre-mer. Les crédits consacrés aux territoires d'outre-mer, qui s'élè- vent à 681 millions de francs, sont en diminution de 0,7 p. 100, et la part des territoires d'outre-mer est"
"6_cri_1979-1980-ordinaire1_045.txt";"1979";"597000000";"millions";"597.0 millions";"2";"large";"0";"non";"pas d'avoir avec vous, monsieur le secrétaire t'Etat, mais aussi avec l'ensemble des ministres concernés, un débat complet sur les interventions de l'Etat dans les D. 0. M ., puisque, aussi bien, les 597 millions dont nous discutons sont peu de chose par rapport aux 9 milliards 000 millions que les "
"8_cri_1986-1987-ordinaire1_065.txt";"1986";"586000000";"millions";"586.0 millions";"2";"large";"0";"non";"us particulièrement les départements et collectivités territoriales d'outre-mer, les crédits de paie- ment, avec 955 millions, progressent de plus de 17 p, 100 et les autorisations de programme, avec 586 millions, de plus de 50 p. 100. Il s'agit là d'un effort extrêmement important et d 'autant plus"
"6_cri_1978-1979-ordinaire1_056.txt";"1978";"530000000";"millions";"530.0 millions";"2";"large";"0";"non";"dotations que nous aurons à exprimer nos votes cet après-midi. Ce projet de budget, s'il comporte quelques mesures positives, n'en présente pas moins un profil d'ensemble peu encourageant. Réduits à 530 millions de francs sous l'effet de transferLs vers d'autres budgets, les crédits tic la direction"
"6_cri_1978-1979-ordinaire1_056.txt";"1978";"530000000";"millions";"530.0 millions";"2";"large";"0";"non";"t et le progrès de nos départements d'outre-nier. Comme vous l'avez tous souligné, messieurs les rapporteurs, le budget des départements d'outre-mer, au sens strict, est modeste en chiffres absolus : 530 millions de flancs, ce qui est peu de chose. Mais vous savez — et c'est la règle du jeu que le G"
"6_cri_1978-1979-ordinaire1_056.txt";"1978";"526000000";"millions";"526.0 millions";"2";"large";"0";"non";"ts d'outre-mer apparaît bien mesurée par rapport à l'expansion de ses charges générales, puisqu'elle se limitera — toutes dépenses confondues — à 10,8 p. 100. Certes, appréciées dans leur volume -- 8 526 millions — ces interventions restent importantes : elles représenteront près de 2 p. 100 des dép"
"6_cri_1978-1979-ordinaire1_056.txt";"1978";"526000000";"millions";"526.0 millions";"2";"large";"0";"non";"en 1978, en augmentation, par conséquent, de 6,1 p . 100. L'effort global du budget de l'Etat, en équipement et en fonctionnement, tous ministères confondus, passera de 7 645 mil- lions de francs à 8 526 millions de francs, soit une progression de 11,5 p . 100. Dans les conditions difficiles que tra"
"2_cri_1964-1965-ordinaire1_021.txt";"1964";"460000000";"millions";"460.0 millions";"2";"large";"0";"oui";"al ne doivent pas être interprétés comme constituant une diminution de notre effort d'investissement. Le projet de loi portant approbation du IV' plan avait fixé — tous les orateurs l'ont rappelé — à 460 millions de francs le montant des ressources à allouer au fonds d 'investissement des départemen"
"6_cri_1978-1979-ordinaire1_056.txt";"1978";"389000000";"millions";"389.0 millions";"2";"large";"0";"oui";"d'investissement. L'évolution des programmes en principe prioritaires retenus par le ViI"" Plan marquera même le pas en 1979, puisque les dotations du programme d'action consacré aux DOM fléchiront de 389 millions de francs à 342 millions. Si clans certains domaines l'exécution des actions planifiées"
"6_cri_1978-1979-ordinaire1_056.txt";"1978";"342000000";"millions";"342.0 millions";"2";"large";"0";"oui";"tion des programmes en principe prioritaires retenus par le ViI"" Plan marquera même le pas en 1979, puisque les dotations du programme d'action consacré aux DOM fléchiront de 389 millions de francs à 342 millions. Si clans certains domaines l'exécution des actions planifiées aboutit à une réalisatio"
"2_cri_1964-1965-ordinaire1_021.txt";"1964";"322000000";"millions";"322.0 millions";"2";"large";"0";"oui";"rtain nombre de logements, des subventions de l'ordre de 926 millions de francs C . F. A . En fait, les subventions ouvertes à la section centrale du F . I. D. O. M. depuis 1962 s'élèvent seulement à 322 millions de francs C. F. A., ce qui représente environ 34 p . 100 seulement des ressources annon"
"2_cri_1964-1965-ordinaire1_021.txt";"1964";"270000000";"millions";"270.0 millions";"2";"large";"0";"oui";"ands et graves problèmes qui préoccupent très justement les populations des départements d'outre-mer. A la Martinique, le déficit commercial va en s'accentuant dangereusement. En 1958, il était de 5 .270 millions de francs, en 1963 il passait à 19 milliards de francs. Ainsi ce déficit, qui a été mul"
"8_cri_1987-1988-ordinaire1_025.txt";"1987";"250000000";"millions";"250.0 millions";"2";"large";"0";"oui";"ont été votés en 1986, 149 millions en 1987, et que 125 millions d'autorisations de programme ont été dégagés pour 1988. Le Gouvernement a accordé en 1986 une subvention d'équilibre exceptionnelle de 250 millions de francs en faveur du budget territorial et il participe aux charges de fonction- neme"
"6_cri_1978-1979-ordinaire1_056.txt";"1978";"245000000";"millions";"245.0 millions";"2";"large";"0";"oui";"'aura disposé que de 22,5 p . 100 des ressources d'engagement. Parallèlement, les disponibilités du Fonds sont accrues de 30 millions de francs et s'établiront . toutes sections confondues, à près de 245 millions de francs d'autorisations de programme en 1979 : la revalorisation est donc effectuée, "
"6_cri_1978-1979-ordinaire1_056.txt";"1978";"244500000";"millions";"244.5 millions";"2";"large";"0";"oui";"ons de francs. Mesdames, messieurs, ce projet de budget contient tout de même des éléments positifs que je vous serais reconnaissant de bien vouloir noter. Globalement, la dotation du FIDOM s'élève à 244,5 millions de francs, ce qui représente une sensible augmentation de 14 p . 100 par rapport à 19"
"6_cri_1978-1979-ordinaire1_056.txt";"1978";"244000000";"millions";"244.0 millions";"2";"large";"0";"oui";"orientation des aides de lEtat vers le financement des legements sociaux sera nettement accentuée. A cet effet, les dotations budgétaires de l'ensemble des départements d'outre- mer seront portées de 244 millions de francs en 1978 à 274 mil- lions de francs en 1979 . Il s'agit, là aussi, d'un effort"
"2_cri_1964-1965-ordinaire1_021.txt";"1964";"200000000";"millions";"200.0 millions";"2";"large";"0";"oui";"ntes à une répartition du marché français réalisée sur des bases équitables, permettront de maintenir la production d'ananas qui représente une part importante des recettes de la Martinique — plus de 200 millions de francs et 12 p. 100 des exportations. Une enquête approfondie sur les conditions de "
"2_cri_1964-1965-ordinaire1_021.txt";"1964";"195000000";"millions";"195.0 millions";"2";"large";"0";"oui";"des ressources à allouer au fonds d 'investissement des départements d'outre-mer pour la période quadriennale 1962-1965. Au cours des années 1962 et 1963, la dotation du F. I. D. O. M. s'est élevée à 195 millions — 95 millions en 1962 et 100 mil- lions en 1963. La dotation s'est élevée en 1964 à 113"
"2_cri_1966-1967-ordinaire1_021.txt";"1966";"185000000";"millions";"185.0 millions";"2";"large";"0";"oui";"us importante des investissements publics dans ces départements est prise en charge par le budget des diffé- rents ministères techniques intéressés et ne figure pas dans ce budget. Or, c'est plus de. 185 millions de francs que l'en- semble des ministères techniques investira dans les départe- ments "
"8_cri_1986-1987-ordinaire1_065.txt";"1986";"184000000";"millions";"184.0 millions";"2";"large";"0";"oui";"les concernées sur l'application de la loi de programme. Le ministère des départements et des territoires d'outre-mer devrait donc financer la tranche 1987 du projet de loi de pro- gramme à raison de 184 millions de francs en autorisations de programme et de 96 millions de francs en crédits de paie-"
"8_cri_1986-1987-ordinaire1_065.txt";"1986";"183700000";"millions";"183.7 millions";"2";"large";"0";"oui";"es, au titre des mesures sociales : Il s'agit du supplément de crédits accordé à l'Agence nationale pour l'insertion et la promotion des travailleurs d'outre-mer, par rapport à 1986. D'un autre côté, 183,7 millions de francs en autorisations de programme et 80 mi llions de francs en crédits de paie-"
"6_cri_1979-1980-ordinaire1_045.txt";"1979";"182000000";"millions";"182.0 millions";"2";"large";"0";"oui";"a déjà été accompli depuis que le plan existe et je me contenterai d'indiquer que la réalisation effec- tive du programme d'infrastructure débutera le 1"" . janvier 1980. En cinq ans, nous dépenserons 182 millions de francs dans ce seul domaine, ce qui permettra à la Guyane de changer de visage. Notr"
"6_cri_1978-1979-ordinaire1_106.txt";"1978";"160000000";"millions";"160.0 millions";"2";"large";"0";"oui";"importante . Les exonérations de redevance se cumulant d'année en année, la moins-value de recettes s 'élèverait, au terme de la quatrième année d'application de la mesure au rythme actuel, à environ 160 millions de francs par an. Compte tenu des difficiles problèmes de financement que pose la réali"
"2_cri_1964-1965-ordinaire1_021.txt";"1964";"150000000";"millions";"150.0 millions";"2";"large";"0";"oui";": Les engagements pris par la caisse centrale de coopération économique dans les différents secteurs de l'économie en 1964 atteindront vraisemblablement, à la fin de l'année, un montant de l'ordre de 150 millions, dont 18 millions pour les programmes de production d'énergie électrique, 89 millions p"
"2_cri_1966-1967-ordinaire1_021.txt";"1966";"150000000";"millions";"150.0 millions";"2";"large";"0";"oui";"ter cette migration, de faire en sorte qu'elle se traduise les dépenses des prestations familiales sont passées de 45 mil- par une promotion sociale et professionnelle, de veiller aux lions à plus de 150 millions de francs. Surtout, la mise en oeuvre conditions de vie en métropole des travailleurs o"
"8_cri_1987-1988-ordinaire1_025.txt";"1987";"149000000";"millions";"149.0 millions";"2";"large";"0";"oui";"lture. Les interventions du fonds d 'aide et de développement pour la Nouvelle-Calédonie restent impor- tantes et influent sur l'économie : rappelons que 117 millions de francs ont été votés en 1986, 149 millions en 1987, et que 125 millions d'autorisations de programme ont été dégagés pour 1988. Le"
"2_cri_1966-1967-ordinaire1_021.txt";"1966";"148100000";"francs";"148100000 F";"2";"large";"0";"oui";"1966, si l'augmenta- tion est encore plus sensible pour les dépenses en capital, puisque leur montant passe de 120 millions de francs à 129.750.000 francs en crédits de paiement et de 130 millions à 148.100.000 francs en autorisations de programme, ces chiffres ne reflètent qu'imparfaitement l'accro"
"2_cri_1966-1967-ordinaire1_021.txt";"1966";"140000000";"millions";"140.0 millions";"2";"large";"0";"oui";"r lesquelles je reviendrai — M. Bas y a déjà parfaitement répondu — mais, tel qu'il est, il a rendu et rend toujours de signalés services. Quant au F. I. D. O. M., sa dotation passe de 120 millions à 140 millions de francs. Compte tenu de l'intervention croissante des minis- tères techniques, deux m"
"6_cri_1978-1979-ordinaire1_106.txt";"1978";"140000000";"MF";"140.0 MF";"2";"large";"0";"oui";". D appartient en effet à ce département ministériel d'assu- rer l 'ensemble des charges qui lui permettent d 'accroître sa clientèle, notamment auprès des personnes âgées. Par ailleurs, la somme de 140 MF qui représente, selon le ministère, la moins-value de recettes en 1978, ne tient vraisemblable"
"2_cri_1966-1967-ordinaire1_021.txt";"1966";"130000000";"millions";"130.0 millions";"2";"large";"0";"oui";"rt au budget de 1966, si l'augmenta- tion est encore plus sensible pour les dépenses en capital, puisque leur montant passe de 120 millions de francs à 129.750.000 francs en crédits de paiement et de 130 millions à 148.100.000 francs en autorisations de programme, ces chiffres ne reflètent qu'imparf"
"2_cri_1966-1967-ordinaire1_021.txt";"1966";"129750000";"francs";"129750000 F";"2";"large";"0";"oui";"e une augmentation de 4.828,989 francs par rapport au budget de 1966, si l'augmenta- tion est encore plus sensible pour les dépenses en capital, puisque leur montant passe de 120 millions de francs à 129.750.000 francs en crédits de paiement et de 130 millions à 148.100.000 francs en autorisations d"
"2_cri_1964-1965-ordinaire1_021.txt";"1964";"126800000";"millions";"126.8 millions";"2";"large";"0";"oui";"s passent de 65,4 millions à 74,1 mil- lions de francs les interventions publiques passent de 33,1 mil- lions à 35 millions, et les investissements publics passent, en autorisations de programme de 126,8 millions à 126,35 millions, et en crédits de paiement de 140 à 119,6 millions. Ainsi, comme on l"
"2_cri_1964-1965-ordinaire1_021.txt";"1964";"126350000";"millions";"126.35 millions";"2";"large";"0";"oui";"millions à 74,1 mil- lions de francs les interventions publiques passent de 33,1 mil- lions à 35 millions, et les investissements publics passent, en autorisations de programme de 126,8 millions à 126,35 millions, et en crédits de paiement de 140 à 119,6 millions. Ainsi, comme on l 'a souligné à dif"
"8_cri_1987-1988-ordinaire1_025.txt";"1987";"125000000";"millions";"125.0 millions";"2";"large";"0";"oui";"onds d 'aide et de développement pour la Nouvelle-Calédonie restent impor- tantes et influent sur l'économie : rappelons que 117 millions de francs ont été votés en 1986, 149 millions en 1987, et que 125 millions d'autorisations de programme ont été dégagés pour 1988. Le Gouvernement a accordé en 19"
"2_cri_1966-1967-ordinaire1_021.txt";"1966";"120000000";"millions";"120.0 millions";"2";"large";"0";"oui";"francs, ce qui représente une augmentation de 4.828,989 francs par rapport au budget de 1966, si l'augmenta- tion est encore plus sensible pour les dépenses en capital, puisque leur montant passe de 120 millions de francs à 129.750.000 francs en crédits de paiement et de 130 millions à 148.100.000 f"
"2_cri_1966-1967-ordinaire1_021.txt";"1966";"120000000";"millions";"120.0 millions";"2";"large";"0";"oui";"es critiques sur lesquelles je reviendrai — M. Bas y a déjà parfaitement répondu — mais, tel qu'il est, il a rendu et rend toujours de signalés services. Quant au F. I. D. O. M., sa dotation passe de 120 millions à 140 millions de francs. Compte tenu de l'intervention croissante des minis- tères tec"
"2_cri_1964-1965-ordinaire1_021.txt";"1964";"119600000";"millions";"119.6 millions";"2";"large";"0";"oui";"tions publiques passent de 33,1 mil- lions à 35 millions, et les investissements publics passent, en autorisations de programme de 126,8 millions à 126,35 millions, et en crédits de paiement de 140 à 119,6 millions. Ainsi, comme on l 'a souligné à différentes reprises, les dépenses ordinaires sont e"
"8_cri_1987-1988-ordinaire1_025.txt";"1987";"117000000";"millions";"117.0 millions";"2";"large";"0";"oui";"ier, du bâtiment, du tou- risme et de l'agriculture. Les interventions du fonds d 'aide et de développement pour la Nouvelle-Calédonie restent impor- tantes et influent sur l'économie : rappelons que 117 millions de francs ont été votés en 1986, 149 millions en 1987, et que 125 millions d'autorisati"
"2_cri_1964-1965-ordinaire1_021.txt";"1964";"116350000";"francs";"116350000 F";"2";"large";"0";"oui";"0 mil- lions en 1963. La dotation s'est élevée en 1964 à 113 millions. Dans le projet de loi de finances qui vous est soumis, le montant de la dotation inscrite pour le F. I. D. O. M. en 1965 passe à 116.350.000 francs, auxquels il faut ajouter 2 mil- lions au titre des charges d'annuités de l'indem"
"2_cri_1964-1965-ordinaire1_021.txt";"1964";"113000000";"millions";"113.0 millions";"2";"large";"0";"oui";"quadriennale 1962-1965. Au cours des années 1962 et 1963, la dotation du F. I. D. O. M. s'est élevée à 195 millions — 95 millions en 1962 et 100 mil- lions en 1963. La dotation s'est élevée en 1964 à 113 millions. Dans le projet de loi de finances qui vous est soumis, le montant de la dotation inscr"
"2_cri_1964-1965-ordinaire1_021.txt";"1964";"110000000";"millions";"110.0 millions";"2";"large";"0";"oui";"enant à sa charge le financement de travaux d'infrastructure importants. Les ressources complémentaires ainsi apportées par le fonds au titre des travaux terminés ou en cours sont de l'ordre de 100 à 110 millions de francs. L'intervention du F. I. D. O. M. permet ainsi d'accélérer le « rattrapage du"
"2_cri_1966-1967-ordinaire1_021.txt";"1966";"107267863";"francs";"107267863 F";"2";"large";"0";"oui";"nt de leur rôle comme relais de notre rayonnement et de notre influence. Mesdames, messieurs, si le budget des départements d'outré- nier s'élève, en ce qui concerne les dépenses de fonctionnement, à 107.267.863 francs, ce qui représente une augmentation de 4.828,989 francs par rapport au budget de "
"6_cri_1978-1979-ordinaire1_056.txt";"1978";"102500000";"millions";"102.5 millions";"2";"large";"0";"oui";"directives données par le Président de la République, les crédits affectés aux opérations mises en oeuvre par l'Elat et ceux qui seront mis à la disposition des assemblées locales seront identiques : 102,5 millions de francs dans chaque cas. Ainsi la dotation globale que les conseils généraux répart"
"2_cri_1964-1965-ordinaire1_021.txt";"1964";"100000000";"millions";"100.0 millions";"2";"large";"0";"oui";"remière atteinte par le cyclone Edith du 25 septembre 1963 . Neuf mille hectares de bananiers furent dévastés ainsi que toute l'infrastructure des installations, cau- sant une perte estimée à plus de 100 millions de francs. A la suite de ce premier cyclone, des mesures d'aide aux planteurs sinistrés"
"8_cri_1986-1987-ordinaire1_065.txt";"1986";"96000000";"millions";"96.0 millions";"2";"large";"0";"oui";"ministère des départements et des territoires d'outre-mer devrait donc financer la tranche 1987 du projet de loi de pro- gramme à raison de 184 millions de francs en autorisations de programme et de 96 millions de francs en crédits de paie- ment. Ainsi, il financerait sensiblement 38 p . 100 des aut"
"2_cri_1964-1965-ordinaire1_021.txt";"1964";"95000000";"millions";"95.0 millions";"2";"large";"0";"oui";"à allouer au fonds d 'investissement des départements d'outre-mer pour la période quadriennale 1962-1965. Au cours des années 1962 et 1963, la dotation du F. I. D. O. M. s'est élevée à 195 millions — 95 millions en 1962 et 100 mil- lions en 1963. La dotation s'est élevée en 1964 à 113 millions. Dans"
"2_cri_1964-1965-ordinaire1_021.txt";"1964";"95000000";"millions";"95.0 millions";"2";"large";"0";"oui";"ismes interviennent, tels que la caisse des dépôts et consignations et surtout dans le secteur agricole, la caisse nationale de crédit agricole qui a accordé en 1964 de nombreux prêts d'un montant de 95 millions et qui va consentir au cours des prochains mois un effort exceptionnel pour la remise en"
"2_cri_1964-1965-ordinaire1_021.txt";"1964";"89000000";"millions";"89.0 millions";"2";"large";"0";"oui";"ents secteurs de l'économie en 1964 atteindront vraisemblablement, à la fin de l'année, un montant de l'ordre de 150 millions, dont 18 millions pour les programmes de production d'énergie électrique, 89 millions pour les sociétés immobilières, 12 millions pour les crédits aux petits producteurs acco"
"2_cri_1964-1965-ordinaire1_021.txt";"1964";"80000000";"millions";"80.0 millions";"2";"large";"0";"oui";"50 p. 100 en moins de deux années. Pour illustrer l'importance des mesures ainsi mises en place, j'indiquerai que les dépenses d'aide sociale de l'Etat sont passées de 65 millions de francs en 1962 à 80 millions de francs environ en 1963, soit une augmentation de 20 p. 100. Cette somme, n'est-il pas"
"2_cri_1964-1965-ordinaire1_021.txt";"1964";"65400000";"millions";"65.4 millions";"2";"large";"0";"oui";"el qu'il vous est proposé traduit l'évolution suivante par rapport au budget de 1964. Je vais à mon tour, et je m'en excuse, citer des chiffres que vous connaissez. Les moyens des services passent de 65,4 millions à 74,1 mil- lions de francs les interventions publiques passent de 33,1 mil- lions à 3"
