fichier;annee;pourcentage;contexte
6_qst_6-qst-1980-09-08.txt;1980;1;ursement et réaliser ainsi ses projets dans des conditions financières plus abordables. Il lui demande en conséquence quelles mesures il compte prendre pour conforter les sociétés de crédit immobilier dans cette activité de collecteur des fonds de « 1 p. 100 a participant au maintien non seulement de notre industrie du bàtiment mais aussi des possibilités d 'accession à la propriété des petits épargnants. Chômage : indemnisation (chùniage partiel). 35252. — 8 septembre 1980 . — M . Edmond Alphan
6_qst_6-qst-1980-09-08.txt;1980;40;"de la santé et de la sécurité sociale sur les retraités qui ont pris leur retraite avant l 'intervention de la loi Boulin du 31 décembre 1971 . A cette époque, les retraités qui avaient cotisé 120 trimestres bénéficiaient des prestations au taux de 40 p. 100 ; or, aujourd'hui, les chiffres sont différents puisque 150 trimestres de versement sont nécessaires pour un taux de 50 p. 100. De ce fait, les retraites octroyées dans le cadre de l 'ancien système sont inférieures aux retraites liquidées"
6_qst_6-qst-1980-09-08.txt;1980;50;"1 décembre 1971 . A cette époque, les retraités qui avaient cotisé 120 trimestres bénéficiaient des prestations au taux de 40 p. 100 ; or, aujourd'hui, les chiffres sont différents puisque 150 trimestres de versement sont nécessaires pour un taux de 50 p. 100. De ce fait, les retraites octroyées dans le cadre de l 'ancien système sont inférieures aux retraites liquidées depuis ie 31 décembre 1971. Le Gouvernement a procédé à trois reprises à une majoration forfaitaire de 5 p . 100 pour tenter de"
6_qst_6-qst-1980-09-08.txt;1980;75;"s de francs par an, ce qui est difficilement compréhensible pour un pays qui a le plus grand patrimoine forestier d 'Europe. Le volume des récoltes de bois commercialisé annuellement n 'est que de l 'ordre de 30 millions de mètres cubes soit environ 75 p. 100 de la quantité qui serait nécessaire pour fabriquer l 'ensemble des produits à base de bois consommés en France . Il estime que la politique forestière devrai ; privilégier la production, la transforma- tion et la commercialisation du bois"
6_qst_6-qst-1980-09-08.txt;1980;40;"é une situation de plus en plus difficile pour les organismes de formation et en particulier pour les associations régies par la loi de 1901 . A compter du 1•' juillet 1980, des instructions ont été données en vue de tenir compte d 'une réduction de 40 p. 100 des crédits relatifs à la rémunération des stagiaires ; cela aura évidemment pour consé- quence de diminuer d 'une manière importante la capacité d'accueil des différents centres de formation . Certains d'entre eux seront contraints de dimi"
6_qst_6-qst-1980-09-08.txt;1980;65;"s 20 p . J. "" du cuir à semelle français. La France, qui est un des annulé l 'assurance « maître propriétaires et pays du nunde le plus pourvu en cuirs et peaux mortes, importe ou vendeurs pouvaient souscrire antérieurement principe que la néanmoins 65 p. 100 des cuirs utilisés dans l'industrie de la chaus- dont la garantie fonctionnait selon le même le sure et de la maroquinerie. Il lui demande quelles mesures il nouvelle assurance « dommages ouvrage », c'est-à-dire que de compte prendre pour s"
6_qst_6-qst-1980-09-08.txt;1980;10;978, en ce qui concerne la revalorisation des capitaux garantis, les assureurs avec l 'assen- timent de la direction des assurances ont calculé leurs primes en conséquence, en limitant toutefois l 'évolution des coûts de construction (indice BT OU à 10 p. 100 à l'annéé. Or nous savons déjà, au titre de l'exercice 1979, que l'évolution de cet indice a été de l 'ordre de 17 p. 100. Pour tenir compte de cette évolution importante, les assureurs n 'ayant perçu leurs primes que sur la base d 'une évo
6_qst_6-qst-1980-09-08.txt;1980;17;ssurances ont calculé leurs primes en conséquence, en limitant toutefois l 'évolution des coûts de construction (indice BT OU à 10 p. 100 à l'annéé. Or nous savons déjà, au titre de l'exercice 1979, que l'évolution de cet indice a été de l 'ordre de 17 p. 100. Pour tenir compte de cette évolution importante, les assureurs n 'ayant perçu leurs primes que sur la base d 'une évolution de l 'indice de 10 p. 100 ont donc inséré dans les conditions particulières du contrat une clause visant à l 'appli
6_qst_6-qst-1980-09-08.txt;1980;10;nous savons déjà, au titre de l'exercice 1979, que l'évolution de cet indice a été de l 'ordre de 17 p. 100. Pour tenir compte de cette évolution importante, les assureurs n 'ayant perçu leurs primes que sur la base d 'une évolution de l 'indice de 10 p. 100 ont donc inséré dans les conditions particulières du contrat une clause visant à l 'appli- cation d 'une règle proportionnelle de prime sur tout sinistre, le rapport existant entre le coefficient de revalorisation calculé sur la base de l '
6_qst_6-qst-1980-09-08.txt;1980;10;inséré dans les conditions particulières du contrat une clause visant à l 'appli- cation d 'une règle proportionnelle de prime sur tout sinistre, le rapport existant entre le coefficient de revalorisation calculé sur la base de l 'évolution fixée à 10 p. 100 par an, et celui résultant de l'évolution réelle de l 'indice. Cette disposition est donc contraire à l'esprit dans lequel cette loi a été votée et qui était une protection maximale des propriétaires de logements . Celle-ci semble d'autant
6_qst_6-qst-1980-09-08.txt;1980;65;et de commandes de cinq mois, donc le redémarrage immédiat est assuré. D'autre part, l'usine de Seiches produit 20 p . 100 du cuir à semelle français. La France, qui est un des pays du monde le plus pourvu en cuirs et peaux mortes, importe néanmoins 65 p. 100 des cuirs utilisés dans l'industrie de la chaussure et de la maroquinerie . Il lui demande quelles mesures il ccrnpte prendre pour supprimer ce gaspillage monstrueux dont Impôts et taxes (automobiles et cycles). 35272. — 8 septembre 1980 .
6_qst_6-qst-1980-09-08.txt;1980;102.9;que cause aux usagers de l 'automobile et à l 'industrie automobile française la politique gouvernementale en matière de fiscalité et d'amende . En quatre ans, les impôts payés par les automobilistes à l 'Etat ont enregistré un taux de croissance de 102,9 p. 100. Alors qu 'en 1976, ils avaient rapporté 35,484 milliards de francs, ils dépas- seront, selon toutes les estimations, 72 milliards de francs en 1980. Ainsi peut-on calculer que les usagers de la route auront acquitté, à eux seuls, plus d
6_qst_6-qst-1980-09-08.txt;1980;95;2,9 p. 100. Alors qu 'en 1976, ils avaient rapporté 35,484 milliards de francs, ils dépas- seront, selon toutes les estimations, 72 milliards de francs en 1980. Ainsi peut-on calculer que les usagers de la route auront acquitté, à eux seuls, plus de 95 p. 100 du total de la « facture pétrolière en 1979. Les importations de pétrole brut ont en effet coûté 71 mil- liards de francs et l 'ensemble des taxes grevant les automobiles ont rapporté 67,515 milliards de francs au Trésor . A cet égard, forc
6_qst_6-qst-1980-09-08.txt;1980;33.33;67,515 milliards de francs au Trésor . A cet égard, force est de constater que l 'automobile, élément de confort et de travail nécessaire, est aujourd'hui l 'un des objets les plus lourdement taxés. Entre la T. V. A. sur le prix du véhicule, fixée à 33,33 p. 100 comme pour les objets de luxe, la carte grise dont le coût est en constance augmentation, la vignette elle-même en constante augmentation, la taxe parifiscale recouvrée au moment du paiement de la prime d 'assurance servant à «l'équilibr
6_qst_6-qst-1980-09-08.txt;1980;30;Comment s 'étonner dans de telles conditions que le travailleurs et leur famille hésitent plus que par le passé à utiliser leur voiture, alors même qu'il s'agit là d'un besoin devenu aujourd'hui élémentaire . Un récent sondage n'indique-t-il pas que 30 p. 100 d'automobilistes utilisent moins leur véhicule qu 'il y a quatre ans . De plus, un prélèvement aussi impor- tant ne peut que peser de façon très négative sur la demande inté- rieure d 'automobiles que ne saurait en aucune façon compenser le
6_qst_6-qst-1980-09-08.txt;1980;33.33;67,515 milliards de francs au Trésor. A cet égard, force est de constater que l'automobile, élément de confort et de travail nécessiare, est aujourd 'hui l'un des objets les plus lourdement taxés. Entre la T . V . A. sur le prix du véhicule, fixée à 33,33 p. 100 comme pour les objets de luxe, la carte grise dont le coût est en constante augmentation, la vignette elle-même en constante augmentation, la taxe parafiscale recouvrée au moment du paiement de la prime d 'assurance servant à «l'équilibr
6_qst_6-qst-1980-09-08.txt;1980;211;ur les carburants (T. V. A., T. I. P. P . ..) en constituent sans aucun doute la pièce maîtresse . En 1980, l'Etat aura prélevé à ce titre sur les automobilistes quelque 54 milliards de francs, contre 25,60 milliards en 1976, soit une progression de 211 p. 100. De même, en refusant de diminuer le prix du supercarburant alors que le coût d'accès au brut ne cesse de régresser du fait de la chute du dollar sur les marchés internationaux et alors même que les tarifs ont été réajustés à la baisse, po
6_qst_6-qst-1980-09-08.txt;1980;102.9;s que cause aux usagers de l 'automobile et à l'industrie automobile française la politique gouvernementale en matière de fiscalité et d'amende. En quatre ans, les impôts payés par les automobilistes à l 'Etat ont enregistré un taux de croissance de 102,9 p. 100. Alors qu'en 1976 ils avaient rapporté 35,434 milliards de francs, ils dépasseront, selon toutes les estimations, 72 milliards de francs en 1980 . Ainsi on peut calculer que les usagers de la route auront acquitté à eux seuls plus de 95
6_qst_6-qst-1980-09-08.txt;1980;33.33;é 67,515 milliards de francs au Trésor. A cet égard, force est de constater que l 'automobile, élément de confort et de travail nécessaire, est aujourd'hui l'un des objets les plus lourdement taxés. Entre la T. V. A. sur le prix du véhicule, fixée à 33,33 p. 100 comme pour les objets de luxe, la carte grise dont le coût est en constante augmentation, la vignette elle-même en constante augmentation, la taxe parafiscale recouvrée au moment du paiement de la prime d 'assurance servant à «l 'équi- l
6_qst_6-qst-1980-09-08.txt;1980;211;les carbu- rants (T. V. A., T. I. P. P ...) en constituent sans aucun doute la pièce maîtresse . En 1980, l 'Etat aura prélevé à ce titre sur les automobilistes quelque 54 milliards de francs, contre 25,60 milliards en 1976, soit une progression de 211 p. 100. De même, en refusant de diminuer le prix du supercarburant alors que le coût d'accès au brut ne cesse de régresser du fait de la chute du cours du dollar sur les marchés internationaux et alors même que les tarifs ont été réajustés à la b
6_qst_6-qst-1980-09-08.txt;1980;61;ministre, chargé de la famille et de la condition féminine sur les inégalités qui frappent les femmes de l 'entre- prise U. A. P., compagnie d 'assurances parmi les plus puissantes et qui emploie 3 127 personnes à la Défense dont 1 918 femmes, soit 61 p. 100. L'inégalité des femmes devant la promotion y est flagrante. Alors qu 'elles représentent 70 p. 100 du nombre d 'employés, elles ne sont plus que 33 p . 100 chez les cadres et parmi les trente-huit directeurs ne figure aucune femme . Ainsi
6_qst_6-qst-1980-09-08.txt;1980;70;es de l 'entre- prise U. A. P., compagnie d 'assurances parmi les plus puissantes et qui emploie 3 127 personnes à la Défense dont 1 918 femmes, soit 61 p. 100. L'inégalité des femmes devant la promotion y est flagrante. Alors qu 'elles représentent 70 p. 100 du nombre d 'employés, elles ne sont plus que 33 p . 100 chez les cadres et parmi les trente-huit directeurs ne figure aucune femme . Ainsi les femmes sont cantonnées dans les tâches les plus ingrates, les plus inintéressantes et donc les m
6_qst_6-qst-1980-09-08.txt;1980;61;ttention de M. le ministre du travail et de la participation sur les inégalités qui frappent les femmes de l'entre- prise U. A. P., compagnie d 'assurances parmi les plus puissantes et qui emploie 3 127 personnes à la Défense dont 1 918 femmes, soit 61 p. 100. L'inégalité des femmes devant la promotion y est flagrante. Alors qu 'elles représentent 70 p. 100 du nombre d'employés, elles ne sont plus que 33 p. 100 chez les cadres et parmi les trente-huit directeurs ne figure aucune femme. Ainsi les
6_qst_6-qst-1980-09-08.txt;1980;70;mes de l'entre- prise U. A. P., compagnie d 'assurances parmi les plus puissantes et qui emploie 3 127 personnes à la Défense dont 1 918 femmes, soit 61 p. 100. L'inégalité des femmes devant la promotion y est flagrante. Alors qu 'elles représentent 70 p. 100 du nombre d'employés, elles ne sont plus que 33 p. 100 chez les cadres et parmi les trente-huit directeurs ne figure aucune femme. Ainsi les femmes sont cantonnées dans lai tàehes les plus ingrates, les plus inintéressantes et donc les moin
6_qst_6-qst-1980-09-08.txt;1980;33;parmi les plus puissantes et qui emploie 3 127 personnes à la Défense dont 1 918 femmes, soit 61 p. 100. L'inégalité des femmes devant la promotion y est flagrante. Alors qu 'elles représentent 70 p. 100 du nombre d'employés, elles ne sont plus que 33 p. 100 chez les cadres et parmi les trente-huit directeurs ne figure aucune femme. Ainsi les femmes sont cantonnées dans lai tàehes les plus ingrates, les plus inintéressantes et donc les moins payées . 70 p. 100 des employés, catégorie où les fem
6_qst_6-qst-1980-09-08.txt;1980;70;u nombre d'employés, elles ne sont plus que 33 p. 100 chez les cadres et parmi les trente-huit directeurs ne figure aucune femme. Ainsi les femmes sont cantonnées dans lai tàehes les plus ingrates, les plus inintéressantes et donc les moins payées . 70 p. 100 des employés, catégorie où les femmes sont les plus nombreuses, débute en-dessous du S . M. 1. C. et une employée titulaire avec un an d 'ancienneté ne gagne que 2737 francs par mois. D 'autres inégalités s 'ajoutent à celles-ci : le salari
6_qst_6-qst-1980-09-08.txt;1980;50;"urs indépendants : cotisations). 35280. — 8 septembre 1980. — M. Alain Léger attire l'attention de M. le ministre de la santé et de la sécurité sociale sur le mécon- tenteme ::t des orthophonistes non salariés en raison d 'une nouvelle majoration de 50 p. 100 de leur cotisation du régime de base de leur caisse de retraite (Carpimkpam). Cette coti sation a subi l'évo- lution suivante : 1 000 francs en 1978 ; 2 000 francs en 1979 ; 3000 francs en 1980. En conséquence, il lui demande quelles mesu-"
6_qst_6-qst-1980-09-08.txt;1980;15;1980 . — M . Daniel Le Meur attire l 'atten- tion de M. le ministre de l'agriculture sur la situation des éleveurs de porcs dans l 'Aisne qui subissent lourdement les conséquences de l'effondrement des cours du porc qui ont connu ne baisse L'environ 15 p. 100 depuis février. Compte tenu de l 'accélération de l 'Inflation et de l 'évolution des charges pour les éleveurs, le cours actuel, nu niveau de 7 francs le kilogramme, est nettement en deçà du prix de revient . Il lui rappelle également que
6_qst_6-qst-1980-09-08.txt;1980;30;"t 1978. Réponse. — Il est rappelé que depuis leur création, les stages pratiques complémentaires de formation de certains centres fonc- tionnant sous le régime de l 'alternance n 'ouvraient droit qu 'à une allocation d'entretien payée sur la base de 30 p. 100 de leur durée réelle, en application des instructions sur les mutations profession- nelles prises en 1963. Si la circulaire n"" 857 du 30 mars 1979, rela- tive aux modalités d 'application des dispositions de la loi n"" 78-754 du 17 juillet 1"
6_qst_6-qst-1980-09-08.txt;1980;15;"tre du commerce et des sociétés, se composant : 1"" d'une partie fixe de 650 francs payable dès le premier versement, et ce quels que soient le nombre d'adhérents et les caractéristiques de la C. U. M. A . ; 2"" d 'une partie mobile, dans la limite de 15 p. 100 de l'investissement réalisé et selon les plafonds indiqués ci-après, qui sont plus élevés pour les C. U. M . A. à caractéristiques spéciales rayant pour objet des travaux d'amélioration foncière, la déshy- dratation de fourrage ou le séchag"
6_qst_6-qst-1980-09-08.txt;1980;50;il convient de préciser que les C . U . M. A. situées en zone de montagne bénéficient d 'un complément de 3 000 francs. Ce complément ne peut être accordé qu 'aux C . U . M . A. dont les adhérent : exploitants en zone de montagne possèdent au moins 50 p. 100 des parts de la société. Enfin, dans la mesure où les C. U. M . n . permettent une meilleure utilisation du matériel agricole à un moindre coût, il va de soi que les parts sociales détenues au sein de la C. U . M. A. par des titulaires de p
6_qst_6-qst-1980-09-08.txt;1980;4.50;du matériel agricole à un moindre coût, il va de soi que les parts sociales détenues au sein de la C. U . M. A. par des titulaires de plans de dévelop- pement peuvent être financées par des prêts spéciaux de moder- nisation ,P .S.M.) à 3,25 p . 100, 4.50 p. 100 ou 5,50 p. 100 selon le cas. Agriculture (formation professionnelle et promotion sociale). 30122. — 28 avril 1980 . — M. Christian Pierret attire l'attention de M. le ministre de l'agriculture sur les problèmes que rencontrent tout à la f
6_qst_6-qst-1980-09-08.txt;1980;5.50;icole à un moindre coût, il va de soi que les parts sociales détenues au sein de la C. U . M. A. par des titulaires de plans de dévelop- pement peuvent être financées par des prêts spéciaux de moder- nisation ,P .S.M.) à 3,25 p . 100, 4.50 p. 100 ou 5,50 p. 100 selon le cas. Agriculture (formation professionnelle et promotion sociale). 30122. — 28 avril 1980 . — M. Christian Pierret attire l'attention de M. le ministre de l'agriculture sur les problèmes que rencontrent tout à la fais les jeunes
6_qst_6-qst-1980-09-08.txt;1980;30;"stier créé à l'intérieur du secteur, peuvent revêtir actuellement deux formes : celle d 'une subvention imputée sur le chapitre 61-92, article 80, du budget du ministère de l'agriculture ; l'octroi de cette subvention, qui représente de 10 p . 100 à 30 p. 100 du prix d'achat de la forêt, étant subordonné aux engagements pris par la commune de soumettre au régime forestier le bien acquis et de le préserver, de l 'aménager et de l'entretenir ; le finan- cement complémentaire est susceptible d'être"
6_qst_6-qst-1980-09-08.txt;1980;20;"fonds forestier national pour une opération d 'acquisition dont l'objectif apparait conforme aux dispo- sitions de l 'article R. 532-19, 6"" oui ta et d) du code forestier. Un prêt de cette nature doit cire complété par un autofinancement d'au moins 20 p. 100 -et la durée de son remboursement ne saurait excéder une période de trente ans, le taux annuel d 'intérêt versé par la commune étant de 2,50 p . 100. En vertu du même article R. 532-19, 7 '«c), le fonds forestier national est habilité à con"
6_qst_6-qst-1980-09-08.txt;1980;20;rogressivement mises en applica- tion dans les inspections divisionnaires du service, en concertation avec les différentes branches professionnelles, les laboratoires du service et les services vétérinaires . Dans la deuxième voie, un com plément de 20 p. 100 de l 'indemnité de sujétions spéciales a été accordé aux inspecteurs en 1979, en plus de la majoration de droit commun de 20 p . 10D de cette indemnité. Ce complément a été étendu aux contrôleurs ayant un indice de rémunération au moins éga
6_qst_6-qst-1980-09-08.txt;1980;20;té accordé aux inspecteurs en 1979, en plus de la majoration de droit commun de 20 p . 10D de cette indemnité. Ce complément a été étendu aux contrôleurs ayant un indice de rémunération au moins égal à trois cents . En 1980, un nouveau complément de 20 p. 100 a été obtenu pour les mêmes agents et une nouvelle majoration de 20 p. 100 doit encore intervenir en 1981 . Quant aux contrôleurs dont l'indice de rémunération est inférieur à trois cents, il est acquis qu 'ils obtiendront en 1981 une major
6_qst_6-qst-1980-09-08.txt;1980;20;n de 20 p . 10D de cette indemnité. Ce complément a été étendu aux contrôleurs ayant un indice de rémunération au moins égal à trois cents . En 1980, un nouveau complément de 20 p. 100 a été obtenu pour les mêmes agents et une nouvelle majoration de 20 p. 100 doit encore intervenir en 1981 . Quant aux contrôleurs dont l'indice de rémunération est inférieur à trois cents, il est acquis qu 'ils obtiendront en 1981 une majoration de 20 p . 100 du volume des indemnités horaires pour travaux suppléme
6_qst_6-qst-1980-09-08.txt;1980;27.1;es, peuvent, en outre, solliciter des prêts spéciaux à moyen 3820 ASSEMBLEE NATIONALE — QUESTIONS ET REPONSES , 8 Septembre 1980 terme dont le taux, resté inchangé depuis 1969, -est de 4 p . 100 et dont l'octroi représente une aide publique égale à 27,1 p. 100 de son montant . De même pour les acquisitions foncières, des conditions plus favorables que pour les autres agriculteurs sont réservées à cette catégorie d 'emprunteurs. Les contraintes créées par le régime d'encadrement du crédit n'ont
6_qst_6-qst-1980-09-08.txt;1980;40;entaires. Il lui fait observer qu 'actuellement onze salariés de l ' E. N . L T. I. A. A. de Nantes sur cinquante et un sont des auxi- haires ou des contractuels et que, d'une manière plus générale, le ministère de l 'agriculture comporte en moyenne 40 p. 100 de non- titulaires, dont 80 p . 100 dans les catégories C et D. Il s'étonne du refus des pouvoirs publics de mettre en oeuvre dès le bud- get 1981 le plan de titularisation des personnels contractuels du ministère de l 'agriculture et lui d
6_qst_6-qst-1980-09-08.txt;1980;20;'arrêté du 28 avril 1976 portant définition des critères de délimitation des zones agricoles défavorisées. R est notamment stipulé que la commune doit être située à une altitude supérieure à 700 mètres ou présenter une pente moyenne au moins égale à 20 p. 100. Au regard de ces dispositions, le classement des com - munes d 'Estai et de Teyssieu n 'est pas possible. Départements et territoires d'outre-mer (Réunion : agriculture). 32318. — 23 juin 1980. — M. Pierre Lagourgue expose à M. le ministre
6_qst_6-qst-1980-09-08.txt;1980;50;odifier les articles tlu code forestier relatifs au pacage des troupeaux ovins sur les territoires communaux ,pour les adapter aux circonstances présentes, ou quelles instructions — QUESTIONS ET REPONSES 8 Septembre 1980 une subvention à hauteur de 50 p. 100 du coût au barème . Tou- tefois, eu égard au nombre de candidats retenus par le centre de Carquefou, le nombre de postes d'accueil qui lui a été attribué, d'abord fixé à quarante (deux groupes dé vingt), a été porté à 3824 ASSEMBLEE NATIONA
6_qst_6-qst-1980-09-08.txt;1980;60;En outre, la formation qui est dispensée par ce centre est peu coûteuse : en 1979, l 'heure stagiaire s 'élevait à 11 francs environ, l 'Etat ne participant que pour 4,37 francs à 6,65 francs, selon les groupes, soit une part allant de 40 p . 100 à 60 p. 100. Il lui demande en conséquence d 'envisager la suspension de cette mesure restrictive et, s 'il ne lui parait pas opportun, au contraire de prévoir des supplé.ents de crédits au bénéfice de la formation continue à inclure dans un prochain c
6_qst_6-qst-1980-09-08.txt;1980;30;te porcine) des crédits d 'orientation du F. O. R. M. A. d 'un montent total de 970 000 francs ont été ouverts depuis le 17 mai 1979 au profit des adhérents du groupement de producteurs de porcs briards. Ces crédits ouvrent droit à une subvention de 30 p. 100 de l 'installation de cuisson et de 100 francs par place d 'engraissement pour les éleveurs utilisant les eaux grasses, le cumul des subventions pouvant atteindre 100000 francs par élevage . Une opération similaire a été ouverte en région A
6_qst_6-qst-1980-09-08.txt;1980;4;EPONSES 3825 agricoles. Après une période de stabilisation de 1969 à 1972 puis d'accélération de 1973 à 1976 les G . A. E. C. se développent actuel- lement de façon régulière avec environ 3 000 groupements nou- veaux par an. Ils représentent environ 4 p. 100 de la surface agricole utile (S. A. U .) . Agriculture (revenu agricole : Loiret). 33324. — 14 juillet 1980. — M. Xavier Deniau attire l'attention de M . le ministre de l'agriculture sur la situation préoccupante dans laquelle se trouvent le
6_qst_6-qst-1980-09-08.txt;1980;15.25;effet que, si le revenu des agriculteurs ne s'est accru que de ln p. 100 environ pour l 'exercice précédent, les prix intérieurs et en particulier ceux `des engrais ont connu une hausse spectaculaire qui se chiffre, par rapport à l 'exercice 1979, à 15,25 p. 100. La situation en l 'espèce ne fait que s 'aggraver puisque la hausse enregistrée depuis le début de l'exercice actuel serait de 40 p . 100 . Aussi lui demande-t-il quelles mesures Il compte prendre pour que cesse cette flambée des prix i
6_qst_6-qst-1980-09-08.txt;1980;9.6;"e se structures de pro. duction, l 'agriculture du Loiret a subi en 1979 une hausse impnrtante de ses coûts de production. Entraînés par le renchérissement des produits pétroliers, les prix des consommations intermédiaires agricoles ont progressé de 9,6 p. 100 en 1979 et risquent en effet d 'augmenter de plus de 13 p. 100 en 1980, année sur laquelle ""la hausse des prix de l'énergie jouera à plein. La situation des revenus agricoles dans le Loiret doit cependant être appréciée en tenant compte de"
6_qst_6-qst-1980-09-08.txt;1980;13;"en 1979 une hausse impnrtante de ses coûts de production. Entraînés par le renchérissement des produits pétroliers, les prix des consommations intermédiaires agricoles ont progressé de 9,6 p. 100 en 1979 et risquent en effet d 'augmenter de plus de 13 p. 100 en 1980, année sur laquelle ""la hausse des prix de l'énergie jouera à plein. La situation des revenus agricoles dans le Loiret doit cependant être appréciée en tenant compte des deux éléments suivants : tout d'abord le revenu des exploitati"
6_qst_6-qst-1980-09-08.txt;1980;15;"s prix de l'énergie jouera à plein. La situation des revenus agricoles dans le Loiret doit cependant être appréciée en tenant compte des deux éléments suivants : tout d'abord le revenu des exploitations à temps complet a progressé en 1979 de près de 15 p. 100, ce qui, compte tenu de la hausse générale des prix, représente néanmoins une progression de l'ordre de 4 p . 100 en pouvoir d'achat ; d'autre part, le niveau du revenu moyen par exploitation à temps complet est, dans le département du Loir"
6_qst_6-qst-1980-09-08.txt;1980;60;"tenu de la hausse générale des prix, représente néanmoins une progression de l'ordre de 4 p . 100 en pouvoir d'achat ; d'autre part, le niveau du revenu moyen par exploitation à temps complet est, dans le département du Loiret, supérieur de près de 60 p. 100 à la moyenne française. Il s'agit, bien entendu, de chiffres moyens qui ne rendent pas compte des différences propres à certaines exploitations en petites régions. Fruits et légumes (pommes de terre : Bretagne). 33332. — 14 juillet 1980. —"
6_qst_6-qst-1980-09-08.txt;1980;17.60;aleur ajoutée (taux). 33383. — 14 juillet 1980. — M . Fernand Marin appelle l 'attention de M. le ministre 'de l'agriculture sur un voeu de la chambre d 'agri- culture de Vaucluse. Attendu que le vin est soumis à la T. V. A. au taux intermédiaire de 17,60 p. 100 en France, alors que les autres pays de la C.E.E. tels que l 'Allemagne et l 'Italie appliquent des taux de T . V. A. plus faibles que ceux des produits de l 'industrie, elle revendique que le taux de T.V.A. appliqué au vin, produit agri
6_qst_6-qst-1980-09-08.txt;1980;7;tels que l 'Allemagne et l 'Italie appliquent des taux de T . V. A. plus faibles que ceux des produits de l 'industrie, elle revendique que le taux de T.V.A. appliqué au vin, produit agricole de première transformation, soit ramené au taux réduit de 7 p. 100 comme pour les autres produits de l'agriculture . Il lui demande quelles dispositions il compte prendre pour satisfaire la requête de l 'établissement public agricole. Réponse. — Pour l 'application de la T . V.A., le vin, bien qu 'obtenu à
6_qst_6-qst-1980-09-08.txt;1980;17.60;"e raisin -résulte d 'un processus natu- rel, la vinification s'analyse en une opération de transformation. Le vin est donc soumis au régime prévu pour les boissons alcooli- sées, lequel a été unifié, depuis le 1"" janvier 1970, sur la base du taux de 17,60 p. 100. Toute rupture de l 'équilibre du système fiscal, qui définit les champs d'application des différents taux de T.V.A. en regroupant les produits par catégories cohérentes, ne peut dès lors être envisagée. En conséquence le voeu de la cham"
6_qst_6-qst-1980-09-08.txt;1980;85;envisage un aménagement des dispositions légales plus favora- bles aux exploitants agricoles invalides de guerre . Réponse. — Les exploitants agricoles titulaires d'une pension mili- taire d 'invalidité pour un taux d'incapacité égal ou supérieur à 85 p. 100 sont, par application de l'article 110G-1-If du code rural, exclus de l 'assurance maladie des exploitants agricoles (A .M .E .X .A.) et, conformément à l 'article L. 579 du code de la sécurité sociale, rattachés au régime général d 'assura
6_qst_6-qst-1980-09-08.txt;1980;60;ces exploitants ne pouvaient pas béné- ficier jusqu 'à présent, connue le souligne l 'honorable parlementaire, des dispositions de la loi n° 773 da 12 juillet 1977 permettant aux anciens déportés ou internés âgés de cinquante-cinq ans et invalides à 60 p. 100, qui cessent toute activité, de cumuler sans limite leur pension militaire d'invalidité avec la pension d'invalidité susceptible de leur être attribuée par le régime d 'assurance dont ils relèvent. Afin de remédier à cette situation inéquit
6_qst_6-qst-1980-09-08.txt;1980;35;": V' le reliquat des frais engagés fin 1979 ne sera payé que vers septembre 1980, soit quelque neuf à onze mois après leur engagement ; 2"" la masse globale des crédits prévus pour le remboursement des frais de déplacement en 1980 est réduite de 30 à 35 p. 100 par rapport à 1979 ; 3° il est attribué 8 Septembre 1980 ASSEMBLEE NATIONALE — QUESTIONS ET REPONSES 3827 neuf voitures de service (dont quatre déjà existantes) à la D .D.A. des Ardennes en vue d'assurer les déplacements ; et l'utilisation"
6_qst_6-qst-1980-09-08.txt;1980;1;"ulia appelle l 'attention de M. le ministre de l'agriculture sur la loi n"" 79-1129 du 28 décembre 1979 portant diverses mesures de financement de la sécurité sociale . Le décret n"" 80-298 du 24 avril 1980 a fixé en application de la loi pré- citée à 1 p. 100 le taux de la cotisation d'assurance maladie assise sur les avantages de retraite servis par les organismes du régime générai de la sécurité sociale des salariés. L'article 2 du même décret prévoit que sont exonérées de cette cotisation les"
6_qst_6-qst-1980-09-08.txt;1980;100;"soit amorcé dès le budget pour 1981 ; 3° s'il pense que ce rattrapage pourra être effectué en deux exercices budgétaires et quel en serait le coût, a) s'il était ap pliqué à toutes les pensions ; b) s'il était limité aux pensions supérieures à : 1° 100 p. 100 ; 2° 75 p. 100 ; 3° 50 p . 100. Réponse. — 1° Comme le rappelle l'honorable parlementaire, la dernière réunion de la commission tripartite — composée de repré- sentants du Parlement, des pensionnés et de l'administration — s'est tenue le 1"
6_qst_6-qst-1980-09-08.txt;1980;75;"le budget pour 1981 ; 3° s'il pense que ce rattrapage pourra être effectué en deux exercices budgétaires et quel en serait le coût, a) s'il était ap pliqué à toutes les pensions ; b) s'il était limité aux pensions supérieures à : 1° 100 p. 100 ; 2° 75 p. 100 ; 3° 50 p . 100. Réponse. — 1° Comme le rappelle l'honorable parlementaire, la dernière réunion de la commission tripartite — composée de repré- sentants du Parlement, des pensionnés et de l'administration — s'est tenue le 17 avril 1980. To"
