fichier;annee;nombre;unite;contexte
2_qst_2-qst-1964-09-12.txt;1964;3500;habitants;principe les fonctions d'encadre- ment des agents d 'administraticn et agents de bureau» . D 'autre part, aux termes de l'arrêté du 5 novembre 1959, un emploi d 'agent principal peut être créé dans les communes cbmptant une popula- tion supérieure à 3.500 habitants, les emplois supplémentaires étant de un par tranche d 'effectif de dix commis. Or, le grade d 'agent d'administration ,n'est pas encore créé et, partant de la définition donnée par l 'arrêté du 3 novembre 1958, il semblerait justifié
4_cri_1970-1971-ordinaire1_023.txt;1970;3500;personnes;dix-huit ans. La conclusion s'impose d'elle-même : le marché réunionais du travail est hors d'état d'absorber cette jeunesse. Il y a dix ans, les Réunionais hésitaient à quitter leur ile. Actuellement, le mouvement est lancé et la mibiation a touché 3.500 personnes en 1969. Sans doute, atteindra-t-elle 3 .800 per- sonnes en 1970, mais elle devra s'élever encore au cours des prochaines années. Des efforts sont entrepris pour améliorer les liaisons entre la Réunion et la métropole, afin de remédie
5_cri_1975-1976-ordinaire1_038.txt;1975;3500;travailleurs;ise Forclum. 20649. — 13 juin 1975 . — M . Fiszbin attire l 'attention de M. le minis- tre de l'industrie et de la recherche sur la situation dans une des plus importantes entreprises d 'équipement électriques, la maison Forclum, qui emploie près de 3 500 travailleurs répartis dans l 'ensemble du pays . Arguant de la crise actuelle, la direction de l 'entreprise ne procède pas aux embauches correspondant aux départs, diminue les horaires de travail, refuse de garantir le maintien et la progressi
6_qst_6-qst-1980-09-08.txt;1980;3127;personnes;ttention de Mme le ministre délégué auprès du Premier ministre, chargé de la famille et de la condition féminine sur les inégalités qui frappent les femmes de l 'entre- prise U. A. P., compagnie d 'assurances parmi les plus puissantes et qui emploie 3 127 personnes à la Défense dont 1 918 femmes, soit 61 p. 100. L'inégalité des femmes devant la promotion y est flagrante. Alors qu 'elles représentent 70 p. 100 du nombre d 'employés, elles ne sont plus que 33 p . 100 chez les cadres et parmi les t
6_qst_6-qst-1980-09-08.txt;1980;3127;personnes;e 1980. — Mme Jacqueline Fraysse- Cazalis attire l 'attention de M. le ministre du travail et de la participation sur les inégalités qui frappent les femmes de l'entre- prise U. A. P., compagnie d 'assurances parmi les plus puissantes et qui emploie 3 127 personnes à la Défense dont 1 918 femmes, soit 61 p. 100. L'inégalité des femmes devant la promotion y est flagrante. Alors qu 'elles représentent 70 p. 100 du nombre d'employés, elles ne sont plus que 33 p. 100 chez les cadres et parmi les tre
2_cri_1964-1965-ordinaire1_021.txt;1964;3000;migrants;"nnent s'installer en métropole, et un moyen de pallier le déficit de main-d'oeuvre qui caractérise encore l'économie métropolitaine. Les résultats obtenus au cours des neuf premiers mois de l'année sont particulièrement encourageants puisque plus de 3.000 migrants sont venus en métropole ; et, aujourd'hui même, nous venons de dépasser le chiffre de 4 .000. Nous avons donc largement rempli le programme que nous nous étions fixé. La plupart d'entre eux sont entrés dans les centres métro- politains"
4_cri_1969-1970-ordinaire1_050.txt;1969;3000;migrants;oi, car l'effort consenti en faveur de l'expansion économique, quel qu'il soit, sera insuffisant pour remédier à cette situation. Il est donc nécessaire que soient accordés les moyens destinés à promouvoir cette migration. En 1968, l'installation de 3.000 migrants avait été prévue. Grâce aux efforts du Bureau pour le développement des migra- tions des départements d 'outre-mer — le BUMIDOM — 3 .103 installations ont été réalisées. En 1969, 3.500 installations étaient prévues, mais les abattement
5_cri_1977-1978-ordinaire1_048.txt;1977;3000;travailleurs;leurs en augmentation de 7,5 p. 100, et les crédits d'investissement de 25 p . 100. De plus, douze nouveaux dossiers d'agrément sont à l'étude et j'espère que ces nouveaux ateliers s'ajouteront aux cinquante et un qui fonctionnent déjà- au r ofit de 3 000 travailleurs. Enfin, en ce qui concerne la situation des frontaliers français occupés dans la Confédération helvétique, je ne reviendrai pas sur l'exposé technique que vous avez fait. Je précise simple- ment que le problème du chômage partiel a
7_cri_1982-1983-ordinaire1_057.txt;1982;3000;personnes;nauté économique européenne . Compte tenu du souci du conseil européen d'assurer le développement économique et social des territoires et de renforcer leurs struc- ASSEMBLEE NATIONALE — 3' SEANCE DU 5 NOVEMBRE 1982 6799 C'est dire que l'effectif de 3 000 personnes employées par la Société Le Nickel ne peut être maintenu . Un plan de redres- sement est actuellement à l 'étude. Il retient, à moyen terme, les perspectives suivantes : 2 300 personnes pour une production de 45000 tonnes . Mais, pour
4_qst_4-qst-1971-07-10.txt;1971;2500;habitants;"ionale paritaire du personnel communal consultée sur l 'opportunité de proroger les dispositions des décrets n"" 62-544 du 5 mai 1962 et n° 67.951 du 23 octobre 1967, permettant aux comités syndicaux et aux conseils municipaux des communes de plus de 2.500 habitants d 'adopter une limite d 'âge d'accès aux emplois communaux supérieure à celle de trente ans mais ne pouvant dépasser quarante ans, a émis un avis défavorable. Compte tenu de cet avis il n'est pas envisagé une nouvelle proro- gation de"
5_qst_5-qst-1975-07-19.txt;1975;2500;habitants;dégradation croissante des services de l'aide à la famille apportée par le concoure des tra- vailleuses familiales. La commission d 'action sociale du VI' Plan estimait que les besoins de la population nécessitaient une tra- vailleuse familiale pour 2500 habitants. Les chiffres indiqués ci-dessous à titre d'exemple pour la Loire-Atlantique sont loin de refléter cette nécessité puisqu'en 1970 le nombre de travail- leuses familiales était de 174, soit 1 pour 4950 habitants, alors qu 'en 1974 ce no
5_cri_1976-1977-ordinaire2_024.txt;1976;2415;Personnes;1 801 660 382 294 220 166 669 4 192 AU 31 DÉCEMBRE 1975. En millions de francs, - 1 808 1 132 564 343 154 123 a 870 4 994 AU 31 DÉCEMBRE 1976 (estinsaticn) (1). 1 917 1 297 977 525 . 320 233 e 858 6 127 ASSEMBLEE NATIONALE — 21 SEANCE DU 3 MAI 1977 2415 Personnes âgées (rétablissement des bourses vacances annuelles). 35502. — 12 février 1977. — M. Pierre Weber expose à Mme le ministre de la santé et de la sécurité sociale que cer- taines caisses régionales d 'assurance-maladie ont décidé de sup
7_cri_1982-1983-ordinaire1_057.txt;1982;2300;personnes;3' SEANCE DU 5 NOVEMBRE 1982 6799 C'est dire que l'effectif de 3 000 personnes employées par la Société Le Nickel ne peut être maintenu . Un plan de redres- sement est actuellement à l 'étude. Il retient, à moyen terme, les perspectives suivantes : 2 300 personnes pour une production de 45000 tonnes . Mais, pour 1983, un avenir très sombre se prépare à la S. L. N ., avec une production estimée à 24 000 tonnes. Cette situation économique grave, l'absence de mesures appro- priées conduisent actue
2_cri_1964-1965-ordinaire1_021.txt;1964;2100;migrants;grations a été intensifié, notamment vers la métropole. Le programme des migrations établi pour 1963 prévoyait l'implantation en métropole de 2.000 migrants. Le programme des migrations prévu a été largement réalisé au cours de l 'année 1963 puisque 2.100 migrants sont effectivement arrivés sur le continent. Le programme prévu pour 1964 s'élève à 4.000 migrants et 2.000 sont effectivement venus en métropole au cours du premier semestre de cette année. Le programme des migrations prévu pour 1965
6_qst_6-qst-1980-08-25.txt;1980;2100;travailleurs;"re Zarka attira l'attention de Mme le ministre délégué auprès du Premier ministre, chargé de la famille et de la condition féminine sur la situation des employées de la sécurité sociale à Saint-Denis (93). La sécurité sociale de Saint- Denis emploie 2 100 travailleurs, dont–1600 femmes. La précarité de l'emploi, les bas salaires, la discrimination dans la promotion mar quent la condition des travailleuses ; les chiffres suivants, valables pour l'ensemble des sécurités sociales de la région paris"
6_qst_6-qst-1980-08-25.txt;1980;2100;travailleurs;"-Saint-Denis). 34909. — 25 août 1980. — M. Pierre Zarka attire l 'attention de M. le ministre de la santé et de la sécurité sociale sur la situation des employées de la sécurité sociale à Saint-Denis (93) . La sécurité sociale de Saint-Denis emploie 2100 travailleurs, dont 1 600 femmes. La précarité de l'emploi, les bas salaires, la discrimination dans la promotion marquent la condition des travailleuses ; les chiffres sui- vants, valables pour liens amble des sécurités sociales de la région par"
2_cri_1964-1965-ordinaire1_021.txt;1964;2000;migrants;n du revenu par tête soit comparable à celle que l'on relève en métropole. C'est pourquoi le courant de : migrations a été intensifié, notamment vers la métropole. Le programme des migrations établi pour 1963 prévoyait l'implantation en métropole de 2.000 migrants. Le programme des migrations prévu a été largement réalisé au cours de l 'année 1963 puisque 2.100 migrants sont effectivement arrivés sur le continent. Le programme prévu pour 1964 s'élève à 4.000 migrants et 2.000 sont effectivement
5_cri_1976-1977-ordinaire2_024.txt;1976;2000;habitants;ndie . Cette insuffisance a été constatée à propos de la situation d 'un groupe d 'immeubles de 550 appartements construits sur trois niveaux de sous-sol dont deux sont occupés par un garage de 500 voitures . Aucune protection efficace n 'assure les 2 000 habitants de ces logements contre les risquas d'in- cendie pouvant se déclarer dans le garage. En effet, celui-ci n'est séparé des bâtiments d'habitation que par de simples portes en bois dont le bord inférieur est à quelques centimètres du sol
5_qst_5-qst-1975-07-19.txt;1975;2000;habitants;sées communes urbaines alors que ces gros bourgs sont des centres ruraux. Il s 'ensuit pour certains tra- vaux l'attribution de subventions dérisoires, largement absorbées par la T . V. A. Les critères retenus étant pour ( 'I. N . S . E. E. moins de 2000 habitants, pour le crédit agricole de 5000, il lui demande de lui faire connaitre, considérant la situation de ces communes, s'il envisage une modification des règles actuellement en vigueur relatives à la détermination de la qualité des commune
6_cri_1978-1979-ordinaire1_025.txt;1978;2000;personnes;"apacités; Deuxièmement, versement immédiat par l'Etat des 900 mil- lions dus à Renault-Véhicotes industriels sur la dotation de 1,2 milliard, ce qui permettrait. entre autres, le démarrage rapide de la chaine de montage de Batitly avec l'embauche de 2000 personnes — ce qui ne serait pas de trop dans ce secteur — ainsi que des investissements de modernisation dans les autres unités de RVI. Troisièmement, lancement immédiat d'un grand. programme de construction de poids lourds, véhicules et organe"
8_cri_1986-1987-ordinaire1_090.txt;1986;2000;personnes;mblées régionales, qui sont chargées de la formation professionnelle, de créer sur place les conditions de celle-ci. Il n'est pas concevable que tout l'éventail des formations soit réalisé, mais il arrive un moment où, lorsqu'on voit partir 1 000 ou 2 000 personnes en apprentissage ou en formation en métropole et revenir ensuite en outre-mer, on peut se roser la question de savoir s'il ne serait pas plus normal de créer sur place les conditions de la formation professionnelle. Ce problème exige
6_cri_1979-1980-ordinaire2_064.txt;1979;1980;personnes;"partements et territoires d'outre-mer. A quinze heures, deuxième séance publique : Questions au Gouvernement ; Discussion, après déclaration d'urgence, du projet de loi n"" 1681 renforçant la sécurité et protégeant la liberté des 3"" SEANCE DU 10 JUIN 1980 personnes (rapport n"" 1785, de M . Jacques Plot, au nom de la commission des lois constitutionnelles, de la législation et de l'administration générale de la République). A vingt et une heures trente, troisième séance publique: Suite de l'ordre"
4_cri_1969-1970-ordinaire1_033.txt;1969;1964;personnes;étayée sur une organisation moderne. Vediez-vous quelques exemples Il y a actuellement 30.000 mineurs en liberté surveillée, et deux cents délégués ponce s'occuper d'eux Il y a eu, en 1968, dans le ressort du tribunal de Paris, 3032 probationnaires, 1964 personnes libérées de prison qui sont passées au comité d'assistance aux détenus libérés, 653 dos- siers de libération conditionnelle instruits, pour 3 juges de l'application des peines . Nu\'L\IltItl: Iu1Rt 3385 _sa En 1968, 12.660 mineurs on
5_cri_1975-1976-ordinaire2_035.txt;1975;1848;personnes;gislation, mais vous ne nous avez rien appris et, finalement, vous êtes passé à côté d'une question très grave. Oserai-je vous confier que les statistiques que vous avez citées confirment notre inquiétude ? D'après vous, dans la région pari- sienne, 1848 personnes ont été placées d'office au cours de la seule année 1970, mais ce chiffre, serait en diminution cons- tante. Au total, si j'extrapole, à ce rythme, en douze ans, on aurait enregistré 140 000 cas de placement d'office dans la seule régi
4_cri_1970-1971-ordinaire1_023.txt;1970;1800;travailleurs;"r 168 travailleurs. Il n'est donc pas suffisant de posséder de grands hôtels pour que naisse, ipso facto, une industrie touristique. Dans le secteur de la construction, plusieurs entreprises ont fermé leur porte et ont mis en état de chômage plus de 1.800 travailleurs : la briqueterie d'Arnouville et la société de fabrication de panneaux à partir de la bagasse de Beauport. On observe, dans tous les secteurs de la production en Guade- loupe, une compression de personnel . Le V"" Plan prévoyait une"
4_cri_1970-1971-ordinaire1_065.txt;1970;1800;travailleurs;me si le malade quitte l'établissement après le déjeuner. M. Garcia demande à m . le Premier ministre, à la suite des graves menaces qui . pèsent sur l'entreprise métallurgique marseillaise la plus importante (les Etablissements Coder, qui emploient 1.800 travailleurs : ouvriers, employés et cadres), les mesures qu'il a prises et qu'il compte prendre pour garantir l 'emploi dans cette entreprise. M. Charles Bignon rappelle à M. le Premier ministre que de graves mesures de désarmement tarifaire e
5_cri_1976-1977-ordinaire2_051.txt;1976;1713;travailleurs;"657. — 4 juin 1977. — Après la réponse que M. le ministre du travail a faite à sa question écrite n"" 34122 relative à la situation des travailleurs du groupe Pouteau, M. Baillot lui rappelle que les problèmes d 'emploi de cette entreprise concernent 1713 travailleurs et non pas 515 comme ie précise sa réponse . Il attire, d'autre part, son attention sur le fait que les salariés licenciés sont toujours dans l'attente de mesures de reclassement et qu 'un premier bilan s'impose sur ce point . En ef"
4_cri_1969-1970-ordinaire1_033.txt;1969;1600;travailleurs;communes touristiques et thermales quel en est le montant global et quelles en sont les communes bénéficiaires. 4106 . — 5 novembre 1969 . — M. Codon fait part à M. le ministre d'Etat chargé de la défense nationale de l 'inquiétude qu 'éprouvent les 1.600 travailleurs employés à l'usine aéronautique et aérospatiale des Mureaux (Nord-Aviation, . Cette inquiétude n'est pas la consé- quence de la fusion des sociétés Sud-Aviation-Nord-Aviation- S.E . R . E . B., mais de l'état du plan de charges. Il
4_cri_1969-1970-ordinaire1_033.txt;1969;1500;travailleurs;qui aboutirait à sa fermeture. Rappe- lons que l'usine des Mureaux, placée dans une situation géogra- phique exceptionnelle, a un potentiel humain et matériel parfai- tement adapté aux nouvelles fabrications de pointe . Le personnel comprend plus de 1.500 travailleurs dont 58 cadres, 537 techni- ciens, 903 ouvriers hautement qualifiés . Ses installations couvrent près de 65.000 mètres carrés, dont un hangar de piste de 7.200 mètres carrés, une piste d'envol de 2.500 mètres, trois ateliers climat
5_cri_1975-1976-ordinaire2_035.txt;1975;1500;personnes;mondial dans la production de supersoniques . C 'est tellement vrai que, le 30 mars dernier, le président directeur général de la S .N.I. A. S. déclarait au comité central d'entreprise qu'il voulait ramener l'effectif des bureaux d'études avions» à 1500 personnes, alors qu'il est actuellement de 1 710 . Et c'est pourquoi il est dans les intentions des dirigeants de faire disparaître l'effectif du bureau d'études de Suresnes qui comprend 220 personnes . Les charges de travail de Suresnes seraien
6_cri_1978-1979-ordinaire1_050.txt;1978;1500;travailleurs;es de votre politique seraient ainsi devenues les coupables ! En vérité, vous portez l'entière responsabilité de la grave situation de nos industries navales, portuaires et maritimes. Avec le patronat, vous avez permis en deux ans le licenciement de 1500 travailleurs au groupe Terrin, que vous êtes en train de démanteler. Il est pourtant le premier réparateur français et sa renommée internationale a été acquise grâce à la qualité et à la rapidité du travail ainsi qu'à la haute qualification de s
7_qst_7-qst-1981-10-19.txt;1981;1500;travailleurs;s de 300 travailleurs . Il faut préciser que cette entre p rise a été créee en accord avec la Régie Renault qui détient 99 p . 100 du capital de cette société à la suite de la liqui- dation des Forges d'Hennebont qui employaient, à l'époque, près de 1 500 travailleurs. La production de la S. B. F . M. est basée sur une technologie mise au point dans l 'entreprise . Or, à présent, les pièces qui précédemment étaient moulées à la S . B. F. M. sont désarmais portées aux usines en Espagne . Or, l'ac
6_qst_6-qst-1980-08-25.txt;1980;1495;personnes;. — 25 août 1980. — M . Georges Marchais attire l 'attention de Mme L ministre délégué auprès du Premier ministre, chargé de la famille et de la condition féminine sur la situation des tra- vailleuses de l'hôpital du Kremlin-Bicêtre ,94) qui emploie 1495 personnes, dont 80 p . 100 de femmes . Elles représentent 80 p. 100 des effectifs de toutes les catégories mais, et c 'est là une pre- mière inégalité, elles ne sont que 20 p . 100 des 617 personnes du personnel médical et 3 chefs de service (su
6_qst_6-qst-1980-08-25.txt;1980;1495;personnes;soins et de cure (personnel : Valde-Marner. 34897. — 25 août 1980. — M. Georges Marchais attire l 'attention de M. le ministre de la santé et de la sécurité sociale sur la situation des travailleuses de l 'hôpital du Kremlin-Bicètre-(94) qui emploie 1495 personnes, dont 80 p. 100- de femmes. Elles représentent 80 p . 100 des effectifs de toutes les catégories mais, et c'est là une pre - mière inégalité, elles ne sont que 20 p. 100 des 617 personnes du personnel médical et 3 chefs de service (sur
5_cri_1974-1975-ordinaire1_046.txt;1974;1459;personnes;tion de M . le ministre de l'industrie et de la recherche sur la situa- tion dans les usines de la Société Idéal Standard . Le 28 octobre, le président directeur général a annoncé au comité central le licenciement collectif pour motif économique de 1459 personnes, dont 683 pour les usines d 'Aulnay-sous-Bois, 91 au Blanc-Mesnil, 44 à Argenteuil, 347 à Meulon, 64 à Autun et 230 au siège social. Le siège social de cette société, situé boulevard Haussmann, à Paris, serait vendu . Ces mesures vienn
6_qst_6-qst-1980-08-25.txt;1980;1347;habitants;dans la commune de La Brède pour l 'année scolaire 1979-1980 était de 6 p . 100 par les enfants de la- commune d'accueil, soit 7 élèves sur 106 inscrits en provenance de quarante- deux communes différentes. La petite commune de Martillac, qui compte 1 347 habitants, n 'a guère d'enfants dans un établissement privé dénommé «l'Ecole des Bois s, mais celui-ci accueille 300 élèves en provenance de nombreuses communes du département (en conséquence, les nombreux conseillers municipaux s'élèvent contr
5_cri_1976-1977-ordinaire2_051.txt;1976;1320;personnes;de Toulouse. Ces départs sont toutefois limités à 250 cadres et techniciens, qui ont été prévenus individuellement et dont le groupe facilite le reclassement, soit dans son sein, soit dans d'autres entreprises de la région : l'effectif, qui était de 1 320 personnes au 31 décem- bre 1976, devrait être ramené à 1 070 personnes au 31 décem- bre 1977. L'entreprise fera ensuite tous ses efforts pour maintenir et développer l'emploi. Il faut noter que les pouvoirs publics ont apporté leur appui à la C
5_cri_1975-1976-ordinaire1_058.txt;1975;1300;personnes;les équipements collectifs . Le bénéfice en sera immédiat pour les Guyanais et pour les métro- politains. Mais on ne peut tout de même pas envisager une immigration pour la seule mise en place d'un complexe forestier et papetier : celui-ci occu pera 1300 personnes seulement et la gestion de ce complexe autant. On pourra trouver tout ce personnel sur place. Par conséquent, il y a là un problème important qui mérite développement et précisions. Que chacun se rassure, le s plan Guyane > n'est pas é
5_cri_1976-1977-ordinaire2_051.txt;1976;1300;personnes;"s mesures que le Gouvernement compte prendre pour mettre un terme à la réduction constante des effectifs et des activités de ce qui était la à Toulouse ? Les chiffres sont éloquents . Les effectifs étaient de 1 750 per- sonnes au 1' janvier 1974, de 1 300 personnes au P' janvier 1977 et de 1 250 personnes au 1"" mai 1977. Pour la fin de 1977, on parle de 1 070 personnes. M. le président. La parole est à M. le secrétaire d'Etat auprès du ministre de l'équipement et de l'aménagement du territoire,"
7_qst_7-qst-1981-10-19.txt;1981;1300;personnes;"illères (Nord). 38611. — 19 octobre 1981 . — M. Alain Bosquet attire l 'attention de M. le ministre de l'industrie sur la situation du puits d'Arenberg situé dans la commune de Wallers (département du Nord) . Le puits d'Arenberg emplaie actuellement 1300 personnes et sa profondeur est de 578 mètres . Ce puits contient encore d 'importantes réserves de charbon : plusieurs centaines de milliers de tonnes non exploi- tées jusqu'à 578 mètres ; des dizaines de millions plus bas . Eu effet, de nombreu"
5_cri_1976-1977-ordinaire2_051.txt;1976;1250;personnes;"dre pour mettre un terme à la réduction constante des effectifs et des activités de ce qui était la à Toulouse ? Les chiffres sont éloquents . Les effectifs étaient de 1 750 per- sonnes au 1' janvier 1974, de 1 300 personnes au P' janvier 1977 et de 1 250 personnes au 1"" mai 1977. Pour la fin de 1977, on parle de 1 070 personnes. M. le président. La parole est à M. le secrétaire d'Etat auprès du ministre de l'équipement et de l'aménagement du territoire, chargé du logement, suppléant M . le mini"
5_cri_1974-1975-ordinaire1_046.txt;1974;1200;travailleurs;faites s 'éle- vaient en septembre 1974 à 8961, soit une augmentation de 2693 et 42,9 p. 100 par rapport au mois d 'août de la même année, cette augmentation étant constituée à 70 p. 100 de jeunes à la recherche d 'un premier emploi. En 1973 plus de 1 200 travailleurs se sont retrouvés sans emploi dans le département à la suite de licenciements collectifs opérés dans une vingtaine d'entreprises . Depuis le début 1974, les faillites et réductions d'horaires et d'effectifs touchent une quinzaine d
7_qst_7-qst-1981-10-19.txt;1981;1200;travailleurs;r des aides soignantes. Automobiles et cycles (entreprises : Morbihan). 3929 . — 19 octobre 1981 . — M Roland Renard attire l'attention de M. k ministre de l'industrie sur la situation de la société S . B . F . M. à Iierpont i rlorbihan' qui rmploie 1 200 travailleurs et où il est envisagé de licencier plus de 300 travailleurs . Il faut préciser que cette entre p rise a été créee en accord avec la Régie Renault qui détient 99 p . 100 du capital de cette société à la suite de la liqui- dation des
6_qst_6-qst-1980-08-25.txt;1980;1150;personnes;"Vizet attire l'attention de Mme le ministre délégué auprès du Premier ministre, chargé de la famille et de la condition féminine sur la situation réservée aux employées du C . R . I. T. à Massy (Essonne) . Le C.R.I. T. (télé- communications) emploie 1150 personnes, dont 850 femmes t74 p. 100) : 80 p. 100 des travailleuses sont dans les catégories C et D, c'est-à-dire les plus •basses ; leur salaire mensuel est inférieur à 3000 francs ; 60 p. 000 des travailleuses sont des sta- giaires qui vienne"
6_qst_6-qst-1980-08-25.txt;1980;1150;personnes;"nnel : Essonne). 34907. — 25 août 1980. — M. Robert Vizet attire l'attention de M . le ministre du travail et de là participation sur la situation réservée aux employées du C .R. I. T. à Massy (Essonne) . Le C. R. I.T. (télé- communications) emploie 1150 personnes, dont 850 femmes (74 p. 100) : 80 p. 100 des travailleuses sont dans les catégories C et D, c'est-à-dire les plus basses ; leur salaire mensuel est inférieur à 3 000 francs ; 60 p. 100 des travailleuses sont des sta- giaires qui vienne"
5_cri_1976-1977-ordinaire2_051.txt;1976;1070;personnes;"t des activités de ce qui était la à Toulouse ? Les chiffres sont éloquents . Les effectifs étaient de 1 750 per- sonnes au 1' janvier 1974, de 1 300 personnes au P' janvier 1977 et de 1 250 personnes au 1"" mai 1977. Pour la fin de 1977, on parle de 1 070 personnes. M. le président. La parole est à M. le secrétaire d'Etat auprès du ministre de l'équipement et de l'aménagement du territoire, chargé du logement, suppléant M . le ministre de l'industrie, du commerce et de l'artisanat, M. Jacques Ba"
5_cri_1976-1977-ordinaire2_051.txt;1976;1070;personnes;et techniciens, qui ont été prévenus individuellement et dont le groupe facilite le reclassement, soit dans son sein, soit dans d'autres entreprises de la région : l'effectif, qui était de 1 320 personnes au 31 décem- bre 1976, devrait être ramené à 1 070 personnes au 31 décem- bre 1977. L'entreprise fera ensuite tous ses efforts pour maintenir et développer l'emploi. Il faut noter que les pouvoirs publics ont apporté leur appui à la C.I.I. pour résoudre ce problème : d'une part, l'Etat accorde
5_cri_1975-1976-ordinaire2_035.txt;1975;1042;personnes;"Toulouse du bureau d'études avions de la S . N. 1. A. S. avait été décidé dans cette perspective, et je vous confirme aujourd'hui cette décision. Quelle en est exactement la portée ? Au 1^"" mai 1976 l'effectif de l'établissement de Suresnes était de 1042 personnes. :Niais cet établissement rassemble plusieurs éléments . D'abord, une cellule du bureau d'études avions dont le siège principal est à Toulouse, une partie seulement étant détachée à Suresnes. Cette cellule emploie 226 personnes . L'éta"
4_cri_1968-1969-ordinaire1_050.txt;1968;1004;migrants;lité étant, pour un taux métropolitain de 1,8 p . 100, de 3,5 p. 100 pour la Martinique, 3,6 p. 100 pour la Guadeloupe et 4,4 p . 100 pour la Réunion. L'émigration vers la métropole constitue, jusqu 'à présent, l'un des remèdes à cette situation. De 1.004 migrants en 1962, on est parvenu à 4.532 en 1964, '7.006 en 1965, 7.611 en 1966 et 7.962 en 1967, soit, pour une période de quatre ans, une migration de 27.111 personnes. Si l'on examine attentivement ce tableau des migrations, on constate, non
5_cri_1973-1974-ordinaire1_088.txt;1973;1000;habitants;fice qui, pour des raisons d'ordre budgétaire, ne peut supporter les frais d'installation de tous les émetteurs ou réémetteurs destinés à couvrir les zones encore mal desservies, ne prend à sa charge que l'équipement de réémission concernant plus de 1.000 habitants. Or, La Roche-Canillac ne compte que 282 habitants. Cette localité doit donc faire face aux frais d 'instal- lation du matériel nécessaire . Dans ces conditions, si la collectivité locale le désire, le projet initial pourra être révis
5_cri_1974-1975-ordinaire1_047.txt;1974;1000;personnes;arms ferme ses portes . Le C . S. G. sera mis sous cocon. A cet égard, je fais appel à vous, monsieur le secrétaire d'Etat, pour que Kourou ne meure pas, pour que la base ne tombe pas en léthargie. Trois cents personnes sans emploi à Kourou, ce sont 1000 personnes qui perdent leurs moyens d'existence . C'est énorme pour une petite ville comme celle-ci . Il faudra, une fois la discussion budgétaire terminée, revenir sur ce qui a été envisagé et qui ne tient pas suffisamment compte de l'intérêt de
5_cri_1975-1976-ordinaire2_035.txt;1975;1000;personnes;e ne dépasse pas 7 000 personnes . Cette population marginale relève du ministère du travail et pose — nous l'admettons — des problèmes très délicats pour son intégration. On la trouve actuellement dans trente hameaux de forestage• et, pour moins de 1 000 personnes, dans les deux cités d'accueil de Bias, dans le Lot-et-Garonne, et de Saint-Maurice-l'Ardoise, dans le Gard. Ses conditions d'existence ont été l'occasion — là encore il faut bien le reconnaitre —d'outrances de langage et d'affirmatio
6_cri_1978-1979-ordinaire1_058.txt;1978;1000;habitants;x que posent à certaines communes les dispositions de l'article R 354-10 du code des communes selon lesquelles le service de sapeur-pompier est Incompatible avec les fonctions de maire et de garde-champêtre et, en outre, dans les communes de plus de 1 000 habitants avec les fonctions d'adjoint au maire. La réponse à cette question (Journal officiel AN du 10 septembre 1977, page 5513) rappelle qu'aux ternes de l'article 131 .2.6• du code des communes, le maire assure la lutte contre les calamités
7_cri_1981-1982-extraordinaire4_014.txt;1981;1000;habitants;t cela pour la Guadeloupe et la Guyane, où les voix des élus se partagent pratiquement par moitié et représentent 400 000 citoyens, alors que les conseils généraux, largement opposés à cette loi, représentent pour la Martinique et pour la Réunion 80'1000 habitants, soit le double. Nos compatriotes d'outre-mer sont informés du climat de tru- quage et de désinformation qui a marqué la présentation de ce projet de loi . .. M. Didier Julia . C'est vrai ! M. Camille Petit. . . . depuis la consultatio
